,width,iteration,label,alpha,parameters,model_loss,model_accuracy,model_auc,model_precision,model_recall,model_crossentropy,gumbel_model_loss,gumbel_model_accuracy,gumbel_model_auc,gumbel_model_precision,gumbel_model_recall,gumbel_crossentropy,units_kept,sum_of_sigmoids,gumbel_weighted_crossentropy
10,2,0,2,1e-07,1370,0.0756882056593895,0.9718992114067078,0.9996834397315979,0.9746588468551636,0.9689922332763672,0.0756882056593895,0.02086796797811985,0.9927999973297119,0.9996569752693176,0.9927999973297119,0.9927999973297119,0.02052052691578865,3950,3474.4126,"(0.4757919385353964, 0.009117534265635188)"
11,2,0,2,1e-06,1370,0.0756882056593895,0.9718992114067078,0.9996834397315979,0.9746588468551636,0.9689922332763672,0.0756882056593895,0.023585880175232887,0.9933000206947327,0.9996464848518372,0.9933000206947327,0.9933000206947327,0.020293788984417915,3786,3292.0913,"(0.6264131534975942, 0.007374968929409623)"
12,2,0,2,1e-05,1370,0.0756882056593895,0.9718992114067078,0.9996834397315979,0.9746588468551636,0.9689922332763672,0.0756882056593895,0.046943821012973785,0.9930999875068665,0.9997754693031311,0.9930999875068665,0.9930999875068665,0.019752297550439835,3083,2719.1514,"(0.37344707192971266, 0.010614284520291112)"
13,2,0,2,0.0001,1370,0.0756882056593895,0.9718992114067078,0.9996834397315979,0.9746588468551636,0.9689922332763672,0.0756882056593895,0.10971881449222565,0.9919999837875366,0.9991797208786011,0.9919999837875366,0.9919999837875366,0.025972304865717888,781,837.4651,"(0.49772950907848396, 0.011152806521732613)"
14,2,0,2,0.001,1370,0.0756882056593895,0.9718992114067078,0.9996834397315979,0.9746588468551636,0.9689922332763672,0.0756882056593895,0.4055091142654419,0.9212999939918518,0.9769471287727356,0.9212999939918518,0.9212999939918518,0.19820751249790192,164,207.30159,"(0.5635663056661715, 0.11929934669628886)"
15,2,0,3,1e-07,1370,0.05488014966249466,0.9792079329490662,0.9998193383216858,0.9801390171051025,0.9772277474403381,0.05488014966249466,0.03717315196990967,0.9878000020980835,0.999232292175293,0.9878000020980835,0.9878000020980835,0.03683421015739441,3809,3389.4106,"(0.43951705295019566, 0.020175383617167645)"
16,2,0,3,1e-06,1370,0.05488014966249466,0.9792079329490662,0.9998193383216858,0.9801390171051025,0.9772277474403381,0.05488014966249466,0.04183795303106308,0.98580002784729,0.999027669429779,0.98580002784729,0.98580002784729,0.03881939873099327,3323,3018.5508,"(0.2902835763078241, 0.022108880442174766)"
17,2,0,3,1e-05,1370,0.05488014966249466,0.9792079329490662,0.9998193383216858,0.9801390171051025,0.9772277474403381,0.05488014966249466,0.0625966489315033,0.9904000163078308,0.999535083770752,0.9904000163078308,0.9904000163078308,0.03461811691522598,3171,2797.8538,"(0.5260617867940948, 0.018567181832520083)"
18,2,0,3,0.0001,1370,0.05488014966249466,0.9792079329490662,0.9998193383216858,0.9801390171051025,0.9772277474403381,0.05488014966249466,0.13663645088672638,0.9883999824523926,0.9993718862533569,0.9883999824523926,0.9883999824523926,0.031961072236299515,998,1046.7539,"(0.5371791443220458, 0.015711483235909682)"
19,2,0,3,0.001,1370,0.05488014966249466,0.9792079329490662,0.9998193383216858,0.9801390171051025,0.9772277474403381,0.05488014966249466,0.29487401247024536,0.9544000029563904,0.9899482727050781,0.9544000029563904,0.9544000029563904,0.13148821890354156,139,163.38576,"(1.3096942401519511, 0.06707083495344958)"
20,2,0,4,1e-07,1370,0.060623325407505035,0.9796333909034729,0.9992902874946594,0.9836065769195557,0.9775967597961426,0.060623325407505035,0.03605394437909126,0.9915000200271606,0.9994261264801025,0.9915000200271606,0.9915000200271606,0.03571898862719536,3774,3349.5986,"(0.5057093058290322, 0.01602696919387075)"
21,2,0,4,1e-06,1370,0.060623325407505035,0.9796333909034729,0.9992902874946594,0.9836065769195557,0.9775967597961426,0.060623325407505035,0.03802536800503731,0.9915000200271606,0.9995027184486389,0.9915000200271606,0.9915000200271606,0.03490374609827995,3452,3121.6255,"(0.48720644827127374, 0.015893774141835307)"
22,2,0,4,1e-05,1370,0.060623325407505035,0.9796333909034729,0.9992902874946594,0.9836065769195557,0.9775967597961426,0.060623325407505035,0.0646190270781517,0.989799976348877,0.9992075562477112,0.989799976348877,0.989799976348877,0.038539230823516846,2811,2607.9805,"(0.3796728383347989, 0.018624911382819145)"
23,2,0,4,0.0001,1370,0.060623325407505035,0.9796333909034729,0.9992902874946594,0.9836065769195557,0.9775967597961426,0.060623325407505035,0.08171164244413376,0.9916999936103821,0.9989278316497803,0.9916999936103821,0.9916999936103821,0.030484026297926903,485,512.27625,"(0.44398065892362876, 0.013739930331616754)"
24,2,0,4,0.001,1370,0.060623325407505035,0.9796333909034729,0.9992902874946594,0.9836065769195557,0.9775967597961426,0.060623325407505035,0.2279042750597,0.9708999991416931,0.9952909350395203,0.9708999991416931,0.9708999991416931,0.08939523994922638,120,138.50905,"(1.2896298464337916, 0.04196831516071606)"
25,2,0,5,1e-07,1370,0.06878562271595001,0.9831838607788086,0.9980694651603699,0.983146071434021,0.9809417128562927,0.06878562271595001,0.024018416181206703,0.9919000267982483,0.9995948076248169,0.9919000267982483,0.9919000267982483,0.02369280532002449,3594,3256.12,"(0.5007315041547858, 0.010210384298352472)"
26,2,0,5,1e-06,1370,0.06878562271595001,0.9831838607788086,0.9980694651603699,0.983146071434021,0.9809417128562927,0.06878562271595001,0.025786615908145905,0.9919000267982483,0.9995980858802795,0.9919000267982483,0.9919000267982483,0.02268826775252819,3460,3098.3523,"(0.5486071950899809, 0.008972784421262174)"
27,2,0,5,1e-05,1370,0.06878562271595001,0.9831838607788086,0.9980694651603699,0.983146071434021,0.9809417128562927,0.06878562271595001,0.04647529125213623,0.9927999973297119,0.999652624130249,0.9927999973297119,0.9927999973297119,0.020771630108356476,2806,2570.366,"(0.5661607547299796, 0.008439341299852163)"
28,2,0,5,0.0001,1370,0.06878562271595001,0.9831838607788086,0.9980694651603699,0.983146071434021,0.9809417128562927,0.06878562271595001,0.16364797949790955,0.9835000038146973,0.9989076256752014,0.9835000038146973,0.9835000038146973,0.042661603540182114,1174,1209.8638,"(0.2676325241504747, 0.024308664857839953)"
29,2,0,5,0.001,1370,0.06878562271595001,0.9831838607788086,0.9980694651603699,0.983146071434021,0.9809417128562927,0.06878562271595001,0.3379775285720825,0.9363999962806702,0.9853091239929199,0.9363999962806702,0.9363999962806702,0.15675292909145355,154,181.22461,"(0.7218425948117144, 0.09296838809860314)"
30,2,0,6,1e-07,1370,0.06753621250391006,0.9780793190002441,0.9992461800575256,0.9780564308166504,0.9770354628562927,0.06753621250391006,0.02260904759168625,0.9921000003814697,0.9994169473648071,0.9921000003814697,0.9921000003814697,0.022260751575231552,4031,3482.919,"(0.2585293365697194, 0.010192585611505616)"
31,2,0,6,1e-06,1370,0.06753621250391006,0.9780793190002441,0.9992461800575256,0.9780564308166504,0.9770354628562927,0.06753621250391006,0.0228341743350029,0.9927999973297119,0.9994750022888184,0.9927999973297119,0.9927999973297119,0.02002447284758091,3091,2809.702,"(0.13902924083684418, 0.008750374003132218)"
32,2,0,6,1e-05,1370,0.06753621250391006,0.9780793190002441,0.9992461800575256,0.9780564308166504,0.9770354628562927,0.06753621250391006,0.04395727440714836,0.9921000003814697,0.9989593029022217,0.9921000003814697,0.9921000003814697,0.02375073917210102,2104,2020.654,"(0.13168104906950742, 0.010142683515000823)"
33,2,0,6,0.0001,1370,0.06753621250391006,0.9780793190002441,0.9992461800575256,0.9780564308166504,0.9770354628562927,0.06753621250391006,0.11701919883489609,0.9847000241279602,0.9983803033828735,0.9847000241279602,0.9847000241279602,0.0419851653277874,714,750.34045,"(0.06101552923261898, 0.025332813704270842)"
34,2,0,6,0.001,1370,0.06753621250391006,0.9780793190002441,0.9992461800575256,0.9780564308166504,0.9770354628562927,0.06753621250391006,0.2087177187204361,0.9781000018119812,0.9974973201751709,0.9781000018119812,0.9781000018119812,0.060788508504629135,124,147.92923,"(0.7293055330671624, 0.030538266635779594)"
35,2,0,7,1e-07,1370,0.0833195298910141,0.9727626442909241,0.9982113242149353,0.9764936566352844,0.9698443412780762,0.0833195298910141,0.02929159253835678,0.9908000230789185,0.9992498159408569,0.9908000230789185,0.9908000230789185,0.028977029025554657,3451,3145.5337,"(0.2542504028425346, 0.01601970984989669)"
36,2,0,7,1e-06,1370,0.0833195298910141,0.9727626442909241,0.9982113242149353,0.9764936566352844,0.9698443412780762,0.0833195298910141,0.034726906567811966,0.9886999726295471,0.9990783333778381,0.9886999726295471,0.9886999726295471,0.03203984349966049,2884,2687.0652,"(0.22509131589510492, 0.017167261833810493)"
37,2,0,7,1e-05,1370,0.0833195298910141,0.9727626442909241,0.9982113242149353,0.9764936566352844,0.9698443412780762,0.0833195298910141,0.048840560019016266,0.9898999929428101,0.9993704557418823,0.9898999929428101,0.9898999929428101,0.027806714177131653,2176,2103.3848,"(0.26378491023779865, 0.013419797964136889)"
38,2,0,7,0.0001,1370,0.0833195298910141,0.9727626442909241,0.9982113242149353,0.9764936566352844,0.9698443412780762,0.0833195298910141,0.12126025557518005,0.9865999817848206,0.9987032413482666,0.9865999817848206,0.9865999817848206,0.04233013093471527,727,789.3013,"(0.20915001083733267, 0.02585938875426955)"
39,2,0,7,0.001,1370,0.0833195298910141,0.9727626442909241,0.9982113242149353,0.9764936566352844,0.9698443412780762,0.0833195298910141,0.19120930135250092,0.9765999913215637,0.9954951405525208,0.9765999913215637,0.9765999913215637,0.08444495499134064,91,106.76431,"(1.2262954011690301, 0.03745122417090737)"
40,2,0,8,1e-07,1370,0.10267771035432816,0.9640657305717468,0.9993578195571899,0.9719334840774536,0.9599589109420776,0.10267771035432816,0.06651734560728073,0.9771000146865845,0.9971435070037842,0.9771000146865845,0.9771000146865845,0.06620750576257706,3387,3098.3792,"(0.46266256550645607, 0.03722535252656965)"
41,2,0,8,1e-06,1370,0.10267771035432816,0.9640657305717468,0.9993578195571899,0.9719334840774536,0.9599589109420776,0.10267771035432816,0.06039077043533325,0.9801999926567078,0.9980266690254211,0.9801999926567078,0.9801999926567078,0.0576842725276947,2872,2706.5112,"(0.39283012380112625, 0.03343520107756965)"
42,2,0,8,1e-05,1370,0.10267771035432816,0.9640657305717468,0.9993578195571899,0.9719334840774536,0.9599589109420776,0.10267771035432816,0.11680767685174942,0.9678000211715698,0.9959986805915833,0.9678000211715698,0.9678000211715698,0.08775906264781952,3298,2904.8623,"(1.0381123791839542, 0.040227348017347814)"
43,2,0,8,0.0001,1370,0.10267771035432816,0.9640657305717468,0.9993578195571899,0.9719334840774536,0.9599589109420776,0.10267771035432816,0.23140278458595276,0.970300018787384,0.9959542751312256,0.970300018787384,0.970300018787384,0.08119797706604004,1547,1502.0477,"(0.43586534458314263, 0.04602231436302886)"
44,2,0,8,0.001,1370,0.10267771035432816,0.9640657305717468,0.9993578195571899,0.9719334840774536,0.9599589109420776,0.10267771035432816,0.5427236557006836,0.9440000057220459,0.9876989722251892,0.9440000057220459,0.9440000057220459,0.14704684913158417,318,395.67673,"(2.2547060333751365, 0.06360110956937112)"
45,2,0,9,1e-07,1370,0.12806709110736847,0.9653121829032898,0.997051477432251,0.9699699878692627,0.9603567719459534,0.12806709110736847,0.07281140238046646,0.9807999730110168,0.99635249376297,0.9807999730110168,0.9807999730110168,0.07250279188156128,3291,3085.902,"(0.9706264725250845, 0.032183408766956814)"
46,2,0,9,1e-06,1370,0.12806709110736847,0.9653121829032898,0.997051477432251,0.9699699878692627,0.9603567719459534,0.12806709110736847,0.08201884478330612,0.9772999882698059,0.9962257146835327,0.9772999882698059,0.9772999882698059,0.07927116006612778,2908,2747.712,"(0.9446454751509582, 0.03664794081739641)"
47,2,0,9,1e-05,1370,0.12806709110736847,0.9653121829032898,0.997051477432251,0.9699699878692627,0.9603567719459534,0.12806709110736847,0.08761173486709595,0.9775000214576721,0.9967961311340332,0.9775000214576721,0.9775000214576721,0.0667475238442421,2096,2086.4204,"(0.6076749141806614, 0.03558354616734179)"
48,2,0,9,0.0001,1370,0.12806709110736847,0.9653121829032898,0.997051477432251,0.9699699878692627,0.9603567719459534,0.12806709110736847,0.1231478899717331,0.9850999712944031,0.9977667927742004,0.9850999712944031,0.9850999712944031,0.05191870033740997,668,712.29175,"(0.7843355818703749, 0.02183579001487833)"
49,2,0,9,0.001,1370,0.12806709110736847,0.9653121829032898,0.997051477432251,0.9699699878692627,0.9603567719459534,0.12806709110736847,0.5225005149841309,0.9513000249862671,0.9877594113349915,0.9513000249862671,0.9513000249862671,0.1595856249332428,298,362.91476,"(1.7640268147382483, 0.0816499025064627)"
50,4,0,0,1e-07,19274,0.039099860936403275,0.9897959232330322,0.9988781809806824,0.9897959232330322,0.9897959232330322,0.039099860936403275,0.008286701515316963,0.9979000091552734,0.9995850324630737,0.9979000091552734,0.9979000091552734,0.007043974939733744,13762,12427.2705,"(0.02654356369064725, 0.0018323168880070675)"
51,4,0,0,1e-06,19274,0.039099860936403275,0.9897959232330322,0.9988781809806824,0.9897959232330322,0.9897959232330322,0.039099860936403275,0.01616949588060379,0.9980000257492065,0.9996858239173889,0.9980000257492065,0.9980000257492065,0.006330674514174461,11111,9838.824,"(0.05443621802305866, 0.0013554712737249414)"
52,4,0,0,1e-05,19274,0.039099860936403275,0.9897959232330322,0.9988781809806824,0.9897959232330322,0.9897959232330322,0.039099860936403275,0.025280898436903954,0.9977999925613403,0.9999735951423645,0.9977999925613403,0.9977999925613403,0.006547437980771065,1676,1873.3464,"(0.04237736275766461, 0.0022701433379560135)"
53,4,0,0,0.0001,19274,0.039099860936403275,0.9897959232330322,0.9988781809806824,0.9897959232330322,0.9897959232330322,0.039099860936403275,0.09425926208496094,0.9894999861717224,0.9992919564247131,0.9894999861717224,0.9894999861717224,0.0341312475502491,414,601.2803,"(0.3697685287265627, 0.017172599724107684)"
54,4,0,0,0.001,19274,0.039099860936403275,0.9897959232330322,0.9988781809806824,0.9897959232330322,0.9897959232330322,0.039099860936403275,0.15217944979667664,0.9868000149726868,0.9992654323577881,0.9868000149726868,0.9868000149726868,0.04848592355847359,75,103.693535,"(1.6456824811793413, 0.013787310279010659)"
55,4,0,1,1e-07,19274,0.016200585290789604,0.9938325881958008,0.999985933303833,0.9955830574035645,0.992951512336731,0.016200585290789604,0.004655779805034399,0.9988999962806702,0.9998942017555237,0.9988999962806702,0.9988999962806702,0.0035152346827089787,12672,11405.446,"(0.04167591164441676, 0.0011866028085611197)"
56,4,0,1,1e-06,19274,0.016200585290789604,0.9938325881958008,0.999985933303833,0.9955830574035645,0.992951512336731,0.016200585290789604,0.009920149110257626,0.9984999895095825,0.9998925924301147,0.9984999895095825,0.9984999895095825,0.0042734332382678986,5775,5646.714,"(0.004050977356390416, 0.001695457944343113)"
57,4,0,1,1e-05,19274,0.016200585290789604,0.9938325881958008,0.999985933303833,0.9955830574035645,0.992951512336731,0.016200585290789604,0.024680297821760178,0.9973999857902527,0.9998765587806702,0.9973999857902527,0.9973999857902527,0.0065752784721553326,1623,1810.5024,"(0.0328881952285024, 0.002300871084341576)"
58,4,0,1,0.0001,19274,0.016200585290789604,0.9938325881958008,0.999985933303833,0.9955830574035645,0.992951512336731,0.016200585290789604,0.06555821001529694,0.9961000084877014,0.9997422099113464,0.9961000084877014,0.9961000084877014,0.017374945804476738,362,481.83264,"(0.24082586147140872, 0.009283426501478852)"
59,4,0,1,0.001,19274,0.016200585290789604,0.9938325881958008,0.999985933303833,0.9955830574035645,0.992951512336731,0.016200585290789604,0.11553271114826202,0.989799976348877,0.9990705251693726,0.989799976348877,0.989799976348877,0.041642189025878906,60,73.890526,"(0.43473627227097444, 0.02621572497300279)"
60,4,0,2,1e-07,19274,0.013537110760807991,0.9941860437393188,0.9999902248382568,0.9941860437393188,0.9941860437393188,0.013537110760807991,0.009086105972528458,0.9975000023841858,0.9996733665466309,0.9975000023841858,0.9975000023841858,0.007978230714797974,11929,11078.762,"(0.0325089352428613, 0.0027243447179526696)"
61,4,0,2,1e-06,19274,0.013537110760807991,0.9941860437393188,0.9999902248382568,0.9941860437393188,0.9941860437393188,0.013537110760807991,0.01768980547785759,0.9972000122070312,0.9997633099555969,0.9972000122070312,0.9972000122070312,0.008960811421275139,9355,8728.994,"(0.027897695036303002, 0.0032461198189288488)"
62,4,0,2,1e-05,19274,0.013537110760807991,0.9941860437393188,0.9999902248382568,0.9941860437393188,0.9941860437393188,0.013537110760807991,0.04988525062799454,0.9962000250816345,0.9996224045753479,0.9962000250816345,0.9962000250816345,0.011716272681951523,3642,3816.8972,"(0.043316835243056066, 0.004148600293993222)"
63,4,0,2,0.0001,19274,0.013537110760807991,0.9941860437393188,0.9999902248382568,0.9941860437393188,0.9941860437393188,0.013537110760807991,0.13811814785003662,0.9868000149726868,0.9985466599464417,0.9868000149726868,0.9868000149726868,0.04610453173518181,697,920.1363,"(0.2561071615624884, 0.02558160818508572)"
64,4,0,2,0.001,19274,0.013537110760807991,0.9941860437393188,0.9999902248382568,0.9941860437393188,0.9941860437393188,0.013537110760807991,0.27752023935317993,0.9728999733924866,0.9957186579704285,0.9728999733924866,0.9728999733924866,0.11126232892274857,114,166.25797,"(1.0921364164304397, 0.0553542072478894)"
65,4,0,3,1e-07,19274,0.019482150673866272,0.9930692911148071,0.9994885921478271,0.995039701461792,0.9930692911148071,0.019482150673866272,0.008987185545265675,0.9973999857902527,0.9998696446418762,0.9973999857902527,0.9973999857902527,0.007700241636484861,14407,12869.4375,"(0.1277799788413439, 0.0013381495736968813)"
66,4,0,3,1e-06,19274,0.019482150673866272,0.9930692911148071,0.9994885921478271,0.995039701461792,0.9930692911148071,0.019482150673866272,0.016805579885840416,0.9969000220298767,0.9998692274093628,0.9969000220298767,0.9969000220298767,0.007935645058751106,9756,8869.933,"(0.027959831083283652, 0.0021608615306097177)"
67,4,0,3,1e-05,19274,0.019482150673866272,0.9930692911148071,0.9994885921478271,0.995039701461792,0.9930692911148071,0.019482150673866272,0.04645128920674324,0.9961000084877014,0.999519407749176,0.9961000084877014,0.9961000084877014,0.012356257997453213,3150,3409.5034,"(0.03843134731817471, 0.0039626879133109125)"
68,4,0,3,0.0001,19274,0.019482150673866272,0.9930692911148071,0.9994885921478271,0.995039701461792,0.9930692911148071,0.019482150673866272,0.2038356214761734,0.9846000075340271,0.9978145956993103,0.9846000075340271,0.9846000075340271,0.06781303137540817,1055,1360.2257,"(0.3275172907966635, 0.03823284333269482)"
69,4,0,3,0.001,19274,0.019482150673866272,0.9930692911148071,0.9994885921478271,0.995039701461792,0.9930692911148071,0.019482150673866272,0.38368281722068787,0.9373999834060669,0.9850130677223206,0.9373999834060669,0.9373999834060669,0.17234160006046295,143,211.34117,"(1.0195875163957941, 0.09537454903425616)"
70,4,0,4,1e-07,19274,0.016679203137755394,0.9908350110054016,0.9999834895133972,0.9908350110054016,0.9908350110054016,0.016679203137755394,0.005960830487310886,0.9987000226974487,0.9996904730796814,0.9987000226974487,0.9987000226974487,0.004834314342588186,12346,11265.158,"(0.06360381915629706, 0.002370111140344761)"
71,4,0,4,1e-06,19274,0.016679203137755394,0.9908350110054016,0.9999834895133972,0.9908350110054016,0.9908350110054016,0.016679203137755394,0.012189756147563457,0.9986000061035156,0.9996920824050903,0.9986000061035156,0.9986000061035156,0.004384480882436037,8174,7805.2754,"(0.06621381639669056, 0.0018079624921573205)"
72,4,0,4,1e-05,19274,0.016679203137755394,0.9908350110054016,0.9999834895133972,0.9908350110054016,0.9908350110054016,0.016679203137755394,0.03840605169534683,0.9975000023841858,0.9995564222335815,0.9975000023841858,0.9975000023841858,0.009407702833414078,2695,2899.8345,"(0.04156787415219676, 0.004720991891665906)"
73,4,0,4,0.0001,19274,0.016679203137755394,0.9908350110054016,0.9999834895133972,0.9908350110054016,0.9908350110054016,0.016679203137755394,0.10519417375326157,0.9890999794006348,0.9994564652442932,0.9890999794006348,0.9890999794006348,0.03547634184360504,535,697.1786,"(0.33167031112495904, 0.018474660942299936)"
74,4,0,4,0.001,19274,0.016679203137755394,0.9908350110054016,0.9999834895133972,0.9908350110054016,0.9908350110054016,0.016679203137755394,0.23395007848739624,0.9782999753952026,0.9966017603874207,0.9782999753952026,0.9782999753952026,0.0766533613204956,118,157.29669,"(0.7689810297090034, 0.03870304091571287)"
75,4,0,5,1e-07,19274,0.04886167123913765,0.9887892603874207,0.998720109462738,0.9887892603874207,0.9887892603874207,0.04886167123913765,0.010146120563149452,0.996999979019165,0.9997601509094238,0.996999979019165,0.996999979019165,0.00888506043702364,14118,12610.609,"(0.09047131373134183, 0.0025100699600160126)"
76,4,0,5,1e-06,19274,0.04886167123913765,0.9887892603874207,0.998720109462738,0.9887892603874207,0.9887892603874207,0.04886167123913765,0.020071176812052727,0.9969000220298767,0.9997538328170776,0.9969000220298767,0.9969000220298767,0.009490229189395905,12025,10580.948,"(0.10299023733524307, 0.00224824253962575)"
77,4,0,5,1e-05,19274,0.04886167123913765,0.9887892603874207,0.998720109462738,0.9887892603874207,0.9887892603874207,0.04886167123913765,0.03956010192632675,0.9952999949455261,0.999711811542511,0.9952999949455261,0.9952999949455261,0.013421326875686646,2378,2613.8774,"(0.030791042161271525, 0.005500983510927928)"
78,4,0,5,0.0001,19274,0.04886167123913765,0.9887892603874207,0.998720109462738,0.9887892603874207,0.9887892603874207,0.04886167123913765,0.12744224071502686,0.9918000102043152,0.9996784925460815,0.9918000102043152,0.9918000102043152,0.02402951568365097,814,1034.1272,"(0.5315174103838736, 0.010407465526297953)"
79,4,0,5,0.001,19274,0.04886167123913765,0.9887892603874207,0.998720109462738,0.9887892603874207,0.9887892603874207,0.04886167123913765,0.4650355875492096,0.9257000088691711,0.9782083034515381,0.9257000088691711,0.9257000088691711,0.19498850405216217,172,270.04706,"(0.8635275688498601, 0.11111223297305754)"
80,4,0,6,1e-07,19274,0.033780768513679504,0.9906054139137268,0.9989262223243713,0.991640567779541,0.9906054139137268,0.033780768513679504,0.009763360023498535,0.9973000288009644,0.9997642040252686,0.9973000288009644,0.9973000288009644,0.00836680643260479,16436,13965.541,"(0.033432819376013174, 0.002752496040843656)"
81,4,0,6,1e-06,19274,0.033780768513679504,0.9906054139137268,0.9989262223243713,0.991640567779541,0.9906054139137268,0.033780768513679504,0.018216539174318314,0.9973000288009644,0.9996691942214966,0.9973000288009644,0.9973000288009644,0.008618557825684547,10809,9597.979,"(0.023473176605377538, 0.0026479485294182386)"
82,4,0,6,1e-05,19274,0.033780768513679504,0.9906054139137268,0.9989262223243713,0.991640567779541,0.9906054139137268,0.033780768513679504,0.03422069549560547,0.9972000122070312,0.9994664788246155,0.9972000122070312,0.9972000122070312,0.008976824581623077,2316,2524.3867,"(0.0362705803486031, 0.0025054867592247975)"
83,4,0,6,0.0001,19274,0.033780768513679504,0.9906054139137268,0.9989262223243713,0.991640567779541,0.9906054139137268,0.033780768513679504,0.09322227537631989,0.9921000003814697,0.9995018839836121,0.9921000003814697,0.9921000003814697,0.03194831311702728,431,612.74,"(0.3974691118973258, 0.01363340217072796)"
84,4,0,6,0.001,19274,0.033780768513679504,0.9906054139137268,0.9989262223243713,0.991640567779541,0.9906054139137268,0.033780768513679504,0.1827746480703354,0.9828000068664551,0.9980036020278931,0.9828000068664551,0.9828000068664551,0.06595247983932495,86,116.822174,"(0.7124859795613884, 0.030666844325765504)"
85,4,0,7,1e-07,19274,0.06844301521778107,0.9824903011322021,0.9982121586799622,0.9834469556808472,0.9824903011322021,0.06844301521778107,0.010140106081962585,0.9968000054359436,0.9997605085372925,0.9968000054359436,0.9968000054359436,0.009109011851251125,10965,10310.915,"(0.04710494009190717, 0.0043783530646993515)"
86,4,0,7,1e-06,19274,0.06844301521778107,0.9824903011322021,0.9982121586799622,0.9834469556808472,0.9824903011322021,0.06844301521778107,0.016391657292842865,0.9966999888420105,0.9997621178627014,0.9966999888420105,0.9966999888420105,0.008957299403846264,7666,7434.3574,"(0.04526900673093362, 0.00395870727584053)"
87,4,0,7,1e-05,19274,0.06844301521778107,0.9824903011322021,0.9982121586799622,0.9834469556808472,0.9824903011322021,0.06844301521778107,0.03797801211476326,0.9943000078201294,0.9995667934417725,0.9943000078201294,0.9943000078201294,0.01599537581205368,1997,2198.2634,"(0.020240655009830272, 0.008189926625706822)"
